,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
0,PR Stirling,KM Jarvis,KJ O'Brien,1,0,1,1,131,1,1,0,1,-,1,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
1,KJ O'Brien,KM Jarvis,PR Stirling,0,0,0,1,131,0,1,0,2,-,1,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
2,KJ O'Brien,KM Jarvis,PR Stirling,4,0,4,5,127,4,2,0,3,-,1,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
3,KJ O'Brien,KM Jarvis,PR Stirling,0,1,1,6,126,4,3,0,4,wides,1,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
4,KJ O'Brien,KM Jarvis,PR Stirling,4,0,4,10,122,8,4,0,5,-,1,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
5,KJ O'Brien,KM Jarvis,PR Stirling,0,0,0,10,122,8,5,0,6,-,1,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
6,KJ O'Brien,KM Jarvis,PR Stirling,0,0,0,10,122,8,6,0,7,-,1,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
7,PR Stirling,SC Williams,KJ O'Brien,4,0,4,14,118,5,2,0,1,-,2,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
8,PR Stirling,SC Williams,KJ O'Brien,0,0,0,14,118,5,3,0,2,-,2,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
9,PR Stirling,SC Williams,KJ O'Brien,1,0,1,15,117,6,4,0,3,-,2,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
10,KJ O'Brien,SC Williams,PR Stirling,4,0,4,19,113,12,7,0,4,-,2,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
11,KJ O'Brien,SC Williams,PR Stirling,1,0,1,20,112,13,8,0,5,-,2,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
12,PR Stirling,SC Williams,KJ O'Brien,0,1,1,21,111,6,5,0,6,wides,2,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
13,PR Stirling,SC Williams,KJ O'Brien,1,0,1,22,110,7,6,0,7,-,2,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
14,PR Stirling,TL Chatara,KJ O'Brien,4,0,4,26,106,11,7,0,1,-,3,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
15,PR Stirling,TL Chatara,KJ O'Brien,0,0,0,26,106,11,8,0,2,-,3,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
16,PR Stirling,TL Chatara,KJ O'Brien,4,0,4,30,102,15,9,0,3,-,3,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
17,PR Stirling,TL Chatara,KJ O'Brien,6,0,6,36,96,21,10,0,4,-,3,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
18,PR Stirling,TL Chatara,KJ O'Brien,1,0,1,37,95,22,11,0,5,-,3,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
19,KJ O'Brien,TL Chatara,PR Stirling,0,0,0,37,95,13,9,0,6,-,3,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
20,PR Stirling,CB Mpofu,KJ O'Brien,1,0,1,38,94,23,12,0,1,-,4,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
21,KJ O'Brien,CB Mpofu,PR Stirling,4,0,4,42,90,17,10,0,2,-,4,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
22,KJ O'Brien,CB Mpofu,PR Stirling,1,0,1,43,89,18,11,0,3,-,4,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
23,PR Stirling,CB Mpofu,KJ O'Brien,6,0,6,49,83,29,13,0,4,-,4,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
24,PR Stirling,CB Mpofu,KJ O'Brien,1,0,1,50,82,30,14,0,5,-,4,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
25,KJ O'Brien,CB Mpofu,PR Stirling,0,0,0,50,82,18,12,0,6,-,4,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
26,PR Stirling,TL Chatara,KJ O'Brien,0,0,0,50,82,30,15,0,1,-,5,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
27,PR Stirling,TL Chatara,KJ O'Brien,1,0,1,51,81,31,16,0,2,-,5,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
28,KJ O'Brien,TL Chatara,PR Stirling,1,0,1,52,80,19,13,0,3,-,5,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
29,PR Stirling,TL Chatara,KJ O'Brien,4,0,4,56,76,35,17,0,4,-,5,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
30,PR Stirling,TL Chatara,KJ O'Brien,1,0,1,57,75,36,18,0,5,-,5,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
31,KJ O'Brien,TL Chatara,PR Stirling,0,1,1,58,74,19,14,0,6,wides,5,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
32,KJ O'Brien,TL Chatara,PR Stirling,0,0,0,58,74,19,15,1,7,-,5,caught,KJ O'Brien,KM Jarvis,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
33,A Balbirnie,RP Burl,PR Stirling,1,0,1,59,73,1,1,1,1,-,6,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
34,PR Stirling,RP Burl,A Balbirnie,6,0,6,65,67,42,19,1,2,-,6,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
35,PR Stirling,RP Burl,A Balbirnie,6,0,6,71,61,48,20,1,3,-,6,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
36,PR Stirling,RP Burl,A Balbirnie,1,0,1,72,60,49,21,1,4,-,6,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
37,A Balbirnie,RP Burl,PR Stirling,4,0,4,76,56,5,2,1,5,-,6,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
38,A Balbirnie,RP Burl,PR Stirling,1,0,1,77,55,6,3,1,6,-,6,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
39,A Balbirnie,KM Jarvis,PR Stirling,0,0,0,77,55,6,4,1,1,-,7,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
40,A Balbirnie,KM Jarvis,PR Stirling,1,0,1,78,54,7,5,1,2,-,7,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
41,PR Stirling,KM Jarvis,A Balbirnie,1,0,1,79,53,50,22,1,3,-,7,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
42,A Balbirnie,KM Jarvis,PR Stirling,4,0,4,83,49,11,6,1,4,-,7,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
43,A Balbirnie,KM Jarvis,PR Stirling,2,0,2,85,47,13,7,1,5,-,7,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
44,A Balbirnie,KM Jarvis,PR Stirling,0,1,1,86,46,13,8,1,6,noballs,7,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
45,A Balbirnie,KM Jarvis,PR Stirling,4,0,4,90,42,17,9,1,7,-,7,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
46,PR Stirling,SC Williams,A Balbirnie,1,0,1,91,41,51,23,1,1,-,8,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
47,A Balbirnie,SC Williams,PR Stirling,1,0,1,92,40,18,10,1,2,-,8,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
48,PR Stirling,SC Williams,A Balbirnie,4,0,4,96,36,55,24,1,3,-,8,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
49,PR Stirling,SC Williams,A Balbirnie,1,0,1,97,35,56,25,1,4,-,8,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
50,A Balbirnie,SC Williams,PR Stirling,4,0,4,101,31,22,11,1,5,-,8,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
51,A Balbirnie,SC Williams,PR Stirling,0,0,0,101,31,22,12,1,6,-,8,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
52,PR Stirling,Sikandar Raza,A Balbirnie,6,0,6,107,25,62,26,1,1,-,9,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
53,PR Stirling,Sikandar Raza,A Balbirnie,6,0,6,113,19,68,27,1,2,-,9,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
54,PR Stirling,Sikandar Raza,A Balbirnie,0,0,0,113,19,68,28,1,3,-,9,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
55,PR Stirling,Sikandar Raza,A Balbirnie,1,0,1,114,18,69,29,1,4,-,9,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
56,A Balbirnie,Sikandar Raza,PR Stirling,1,0,1,115,17,23,13,1,5,-,9,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
57,PR Stirling,Sikandar Raza,A Balbirnie,0,0,0,115,17,69,30,1,6,-,9,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2019,07,Ireland_Zimbabwe_2019-07-12,Ireland,Ireland,Zimbabwe
