,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,S Dhawan,AU Rashid,KL Rahul,0,0,0,0,,0,1,0,1,0,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
1,S Dhawan,AU Rashid,KL Rahul,0,0,0,0,,0,2,0,2,0,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
2,S Dhawan,AU Rashid,KL Rahul,1,0,1,1,,1,3,0,3,0,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
3,KL Rahul,AU Rashid,S Dhawan,0,0,0,1,,0,1,0,4,0,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
4,KL Rahul,AU Rashid,S Dhawan,1,0,1,2,,1,2,0,5,0,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
5,S Dhawan,AU Rashid,KL Rahul,0,0,0,2,,1,4,0,6,0,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
6,KL Rahul,JC Archer,S Dhawan,0,0,0,2,,1,3,0,1,1,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
7,KL Rahul,JC Archer,S Dhawan,0,0,0,2,,1,4,1,2,1,bowled,KL Rahul,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
8,V Kohli,JC Archer,S Dhawan,0,0,0,2,,0,1,1,3,1,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
9,V Kohli,JC Archer,S Dhawan,0,0,0,2,,0,2,1,4,1,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
10,V Kohli,JC Archer,S Dhawan,0,0,0,2,,0,3,1,5,1,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
11,V Kohli,JC Archer,S Dhawan,0,0,0,2,,0,4,1,6,1,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
12,S Dhawan,AU Rashid,V Kohli,0,0,0,2,,1,5,1,1,2,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
13,S Dhawan,AU Rashid,V Kohli,1,0,1,3,,2,6,1,2,2,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
14,V Kohli,AU Rashid,S Dhawan,0,0,0,3,,0,5,2,3,2,caught,V Kohli,CJ Jordan,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
15,RR Pant,AU Rashid,S Dhawan,0,0,0,3,,0,1,2,4,2,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
16,RR Pant,AU Rashid,S Dhawan,0,0,0,3,,0,2,2,5,2,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
17,RR Pant,AU Rashid,S Dhawan,4,0,4,7,,4,3,2,6,2,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
18,S Dhawan,JC Archer,RR Pant,1,0,1,8,,3,7,2,1,3,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
19,RR Pant,JC Archer,S Dhawan,0,0,0,8,,4,4,2,2,3,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
20,RR Pant,JC Archer,S Dhawan,0,0,0,8,,4,5,2,3,3,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
21,RR Pant,JC Archer,S Dhawan,0,0,0,8,,4,6,2,4,3,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
22,RR Pant,JC Archer,S Dhawan,6,0,6,14,,10,7,2,5,3,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
23,RR Pant,JC Archer,S Dhawan,4,0,4,18,,14,8,2,6,3,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
24,S Dhawan,MA Wood,RR Pant,0,0,0,18,,3,8,2,1,4,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
25,S Dhawan,MA Wood,RR Pant,0,0,0,18,,3,9,2,2,4,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
26,S Dhawan,MA Wood,RR Pant,1,0,1,19,,4,10,2,3,4,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
27,RR Pant,MA Wood,S Dhawan,1,0,1,20,,15,9,2,4,4,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
28,S Dhawan,MA Wood,RR Pant,0,0,0,20,,4,11,2,5,4,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
29,S Dhawan,MA Wood,RR Pant,0,0,0,20,,4,12,3,6,4,bowled,S Dhawan,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
30,RR Pant,CJ Jordan,SS Iyer,0,0,0,20,,15,10,3,1,5,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
31,RR Pant,CJ Jordan,SS Iyer,0,0,0,20,,15,11,3,2,5,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
32,RR Pant,CJ Jordan,SS Iyer,1,0,1,21,,16,12,3,3,5,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
33,SS Iyer,CJ Jordan,RR Pant,0,0,0,21,,0,1,3,4,5,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
34,SS Iyer,CJ Jordan,RR Pant,0,0,0,21,,0,2,3,5,5,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
35,SS Iyer,CJ Jordan,RR Pant,1,0,1,22,,1,3,3,6,5,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
36,SS Iyer,MA Wood,RR Pant,1,0,1,23,,2,4,3,1,6,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
37,RR Pant,MA Wood,SS Iyer,1,0,1,24,,17,13,3,2,6,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
38,SS Iyer,MA Wood,RR Pant,0,0,0,24,,2,5,3,3,6,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
39,SS Iyer,MA Wood,RR Pant,4,0,4,28,,6,6,3,4,6,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
40,SS Iyer,MA Wood,RR Pant,1,0,1,29,,7,7,3,5,6,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
41,RR Pant,MA Wood,SS Iyer,0,0,0,29,,17,14,3,6,6,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
42,SS Iyer,BA Stokes,RR Pant,1,0,1,30,,8,8,3,1,7,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
43,RR Pant,BA Stokes,SS Iyer,1,0,1,31,,18,15,3,2,7,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
44,SS Iyer,BA Stokes,RR Pant,1,0,1,32,,9,9,3,3,7,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
45,RR Pant,BA Stokes,SS Iyer,0,0,0,32,,18,16,3,4,7,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
46,RR Pant,BA Stokes,SS Iyer,1,0,1,33,,19,17,3,5,7,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
47,SS Iyer,BA Stokes,RR Pant,1,0,1,34,,10,10,3,6,7,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
48,SS Iyer,SM Curran,RR Pant,0,0,0,34,,10,11,3,1,8,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
49,SS Iyer,SM Curran,RR Pant,1,0,1,35,,11,12,3,2,8,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
50,RR Pant,SM Curran,SS Iyer,0,0,0,35,,19,18,3,3,8,0,,,-,field,England,1,Narendra Modi Stadium,2021,03,India_England_2021-03-12,England,India,England,False,124
