,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,RR Hendricks,K Sinclair,Q de Kock,0,0,0,0,,0,1,0,1,0,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
1,RR Hendricks,K Sinclair,Q de Kock,0,0,0,0,,0,2,0,2,0,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
2,RR Hendricks,K Sinclair,Q de Kock,1,0,1,1,,1,3,0,3,0,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
3,Q de Kock,K Sinclair,RR Hendricks,0,0,0,1,,0,1,0,4,0,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
4,Q de Kock,K Sinclair,RR Hendricks,2,0,2,3,,2,2,0,5,0,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
5,Q de Kock,K Sinclair,RR Hendricks,1,0,1,4,,3,3,0,6,0,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
6,Q de Kock,JO Holder,RR Hendricks,0,0,0,4,,3,4,0,1,1,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
7,Q de Kock,JO Holder,RR Hendricks,0,1,1,5,,3,5,0,2,1,wides,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
8,Q de Kock,JO Holder,RR Hendricks,2,0,2,7,,5,6,0,3,1,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
9,Q de Kock,JO Holder,RR Hendricks,2,0,2,9,,7,7,0,4,1,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
10,Q de Kock,JO Holder,RR Hendricks,4,0,4,13,,11,8,0,5,1,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
11,Q de Kock,JO Holder,RR Hendricks,1,0,1,14,,12,9,0,6,1,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
12,RR Hendricks,JO Holder,Q de Kock,1,0,1,15,,2,4,0,7,1,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
13,RR Hendricks,K Sinclair,Q de Kock,4,0,4,19,,6,5,0,1,2,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
14,RR Hendricks,K Sinclair,Q de Kock,1,0,1,20,,7,6,0,2,2,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
15,Q de Kock,K Sinclair,RR Hendricks,1,0,1,21,,13,10,0,3,2,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
16,RR Hendricks,K Sinclair,Q de Kock,6,0,6,27,,13,7,0,4,2,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
17,RR Hendricks,K Sinclair,Q de Kock,4,0,4,31,,17,8,0,5,2,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
18,RR Hendricks,K Sinclair,Q de Kock,0,1,1,32,,17,9,0,6,2,wides,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
19,RR Hendricks,K Sinclair,Q de Kock,0,0,0,32,,17,10,0,7,2,-,0,,,,field,West Indies,1,"National Cricket Stadium, St George's, Grenada",2021,06,South Africa_West Indies_2021-06-26,West Indies,South Africa,West Indies,False,160
