,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,AM Rahane,P Utseya,M Vijay,0,0,0,0,145,0,1,0,-,1.0,0,,,0,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
1,AM Rahane,P Utseya,M Vijay,4,0,4,4,141,4,2,0,-,2.0,0,,,0,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
2,AM Rahane,P Utseya,M Vijay,0,0,0,4,141,4,3,1,-,3.0,run out,AM Rahane,CJ Chibhabha;CK Coventry,0,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
3,RV Uthappa,P Utseya,M Vijay,0,0,0,4,141,0,1,1,-,4.0,0,,,0,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
4,RV Uthappa,P Utseya,M Vijay,1,0,1,5,140,1,2,1,-,5.0,0,,,0,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
5,M Vijay,P Utseya,RV Uthappa,0,0,0,5,140,0,1,1,-,6.0,0,,,0,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
6,RV Uthappa,T Muzarabani,M Vijay,0,0,0,5,140,1,3,1,-,1.0,0,,,1,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
7,RV Uthappa,T Muzarabani,M Vijay,0,0,0,5,140,1,4,1,-,2.0,0,,,1,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
8,RV Uthappa,T Muzarabani,M Vijay,0,0,0,5,140,1,5,1,-,3.0,0,,,1,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
9,RV Uthappa,T Muzarabani,M Vijay,0,0,0,5,140,1,6,1,-,4.0,0,,,1,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
10,RV Uthappa,T Muzarabani,M Vijay,4,0,4,9,136,5,7,1,-,5.0,0,,,1,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
11,RV Uthappa,T Muzarabani,M Vijay,4,0,4,13,132,9,8,1,-,6.0,0,,,1,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
12,M Vijay,P Utseya,RV Uthappa,3,0,3,16,129,3,2,1,-,1.0,0,,,2,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
13,RV Uthappa,P Utseya,M Vijay,1,0,1,17,128,10,9,1,-,2.0,0,,,2,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
14,M Vijay,P Utseya,RV Uthappa,1,0,1,18,127,4,3,1,-,3.0,0,,,2,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
15,RV Uthappa,P Utseya,M Vijay,4,0,4,22,123,14,10,1,-,4.0,0,,,2,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
16,RV Uthappa,P Utseya,M Vijay,0,0,0,22,123,14,11,1,-,5.0,0,,,2,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
17,RV Uthappa,P Utseya,M Vijay,1,0,1,23,122,15,12,1,-,6.0,0,,,2,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
18,RV Uthappa,CB Mpofu,M Vijay,0,0,0,23,122,15,13,1,-,1.0,0,,,3,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
19,RV Uthappa,CB Mpofu,M Vijay,4,0,4,27,118,19,14,1,-,2.0,0,,,3,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
20,RV Uthappa,CB Mpofu,M Vijay,0,0,0,27,118,19,15,1,-,3.0,0,,,3,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
21,RV Uthappa,CB Mpofu,M Vijay,4,0,4,31,114,23,16,1,-,4.0,0,,,3,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
22,RV Uthappa,CB Mpofu,M Vijay,4,0,4,35,110,27,17,1,-,5.0,0,,,3,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
23,RV Uthappa,CB Mpofu,M Vijay,0,0,0,35,110,27,18,1,-,6.0,0,,,3,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
24,M Vijay,CJ Chibhabha,RV Uthappa,0,0,0,35,110,4,4,1,-,1.0,0,,,4,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
25,M Vijay,CJ Chibhabha,RV Uthappa,0,0,0,35,110,4,5,1,-,2.0,0,,,4,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
26,M Vijay,CJ Chibhabha,RV Uthappa,0,0,0,35,110,4,6,1,-,3.0,0,,,4,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
27,M Vijay,CJ Chibhabha,RV Uthappa,1,0,1,36,109,5,7,1,-,4.0,0,,,4,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
28,RV Uthappa,CJ Chibhabha,M Vijay,4,0,4,40,105,31,19,1,-,5.0,0,,,4,bat,Zimbabwe,2,Harare Sports Club,2015,07,Zimbabwe_India_2015-07-19,Zimbabwe,India,Zimbabwe,False,135
