,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,Mohammad Hafeez,A Nehra,Sharjeel Khan,0,0,0,0,,0,1,0,1,0,,,0,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
1,Mohammad Hafeez,A Nehra,Sharjeel Khan,4,0,4,4,,4,2,0,2,0,,,0,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
2,Mohammad Hafeez,A Nehra,Sharjeel Khan,0,0,0,4,,4,3,0,3,0,,,0,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
3,Mohammad Hafeez,A Nehra,Sharjeel Khan,0,0,0,4,,4,4,1,4,caught,Mohammad Hafeez,MS Dhoni,0,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
4,Khurram Manzoor,A Nehra,Sharjeel Khan,0,0,0,4,,0,1,1,5,0,,,0,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
5,Khurram Manzoor,A Nehra,Sharjeel Khan,1,0,1,5,,1,2,1,6,0,,,0,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
6,Khurram Manzoor,JJ Bumrah,Sharjeel Khan,0,0,0,5,,1,3,1,1,0,,,1,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
7,Khurram Manzoor,JJ Bumrah,Sharjeel Khan,0,0,0,5,,1,4,1,2,0,,,1,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
8,Khurram Manzoor,JJ Bumrah,Sharjeel Khan,0,0,0,5,,1,5,1,3,0,,,1,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
9,Khurram Manzoor,JJ Bumrah,Sharjeel Khan,0,0,0,5,,1,6,1,4,0,,,1,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
10,Khurram Manzoor,JJ Bumrah,Sharjeel Khan,0,0,0,5,,1,7,1,5,0,,,1,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
11,Khurram Manzoor,JJ Bumrah,Sharjeel Khan,0,0,0,5,,1,8,1,6,0,,,1,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
12,Sharjeel Khan,A Nehra,Khurram Manzoor,0,2,2,7,,0,1,1,1,0,,,2,wides,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
13,Khurram Manzoor,A Nehra,Sharjeel Khan,4,0,4,11,,5,9,1,2,0,,,2,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
14,Khurram Manzoor,A Nehra,Sharjeel Khan,3,0,3,14,,8,10,1,3,0,,,2,-,field,India,1,Shere Bangla National Stadium,2016,02,India_Pakistan_2016-02-27,India,Pakistan,India,False,83
