,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
0,KL Rahul,DR Sams,RG Sharma,0,0,0,0,186,0,1,0,1,-,0,,,1,field,India,2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,India,Australia
1,KL Rahul,DR Sams,RG Sharma,0,2,2,2,184,0,2,0,2,wides,0,,,1,field,India,2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,India,Australia
2,RG Sharma,DR Sams,KL Rahul,1,0,1,3,183,1,1,0,3,-,0,,,1,field,India,2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,India,Australia
3,KL Rahul,DR Sams,RG Sharma,0,0,0,3,183,0,3,0,4,-,0,,,1,field,India,2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,India,Australia
4,KL Rahul,DR Sams,RG Sharma,1,0,1,4,182,1,4,0,5,-,0,,,1,field,India,2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,India,Australia
5,RG Sharma,DR Sams,KL Rahul,1,0,1,5,181,2,2,0,6,-,0,,,1,field,India,2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,India,Australia
6,KL Rahul,DR Sams,RG Sharma,0,0,0,5,181,1,5,1,7,-,caught,KL Rahul,MS Wade,1,field,India,2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,India,Australia
7,V Kohli,JR Hazlewood,RG Sharma,0,0,0,5,181,0,1,1,1,-,0,,,2,field,India,2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,India,Australia
8,V Kohli,JR Hazlewood,RG Sharma,1,0,1,6,180,1,2,1,2,-,0,,,2,field,India,2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,India,Australia
9,RG Sharma,JR Hazlewood,V Kohli,0,4,4,10,176,2,3,1,3,legbyes,0,,,2,field,India,2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,India,Australia
10,RG Sharma,JR Hazlewood,V Kohli,0,0,0,10,176,2,4,1,4,-,0,,,2,field,India,2,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,India,Australia
