,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
0,FH Allen,Tanvir Islam,TL Seifert,4,0,4,4,106,4,1,0,1,-,1,0,,,field,New Zealand,2,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,New Zealand,Bangladesh,95
1,FH Allen,Tanvir Islam,TL Seifert,0,0,0,4,106,4,2,0,2,-,1,0,,,field,New Zealand,2,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,New Zealand,Bangladesh,95
2,FH Allen,Tanvir Islam,TL Seifert,0,1,1,5,105,4,3,0,3,wides,1,0,,,field,New Zealand,2,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,New Zealand,Bangladesh,95
3,FH Allen,Tanvir Islam,TL Seifert,0,0,0,5,105,4,4,0,4,-,1,0,,,field,New Zealand,2,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,New Zealand,Bangladesh,95
4,FH Allen,Tanvir Islam,TL Seifert,6,0,6,11,99,10,5,0,5,-,1,0,,,field,New Zealand,2,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,New Zealand,Bangladesh,95
5,FH Allen,Tanvir Islam,TL Seifert,1,0,1,12,98,11,6,0,6,-,1,0,,,field,New Zealand,2,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,New Zealand,Bangladesh,95
6,TL Seifert,Tanvir Islam,FH Allen,0,0,0,12,98,0,1,0,7,-,1,0,,,field,New Zealand,2,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,New Zealand,Bangladesh,95
7,FH Allen,Mahedi Hasan,TL Seifert,0,1,1,13,97,11,7,0,1,wides,2,0,,,field,New Zealand,2,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,New Zealand,Bangladesh,95
8,FH Allen,Mahedi Hasan,TL Seifert,1,0,1,14,96,12,8,0,2,-,2,0,,,field,New Zealand,2,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,New Zealand,Bangladesh,95
9,TL Seifert,Mahedi Hasan,FH Allen,1,0,1,15,95,1,2,0,3,-,2,0,,,field,New Zealand,2,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,New Zealand,Bangladesh,95
