,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,N Dickwella,LH Ferguson,S Samarawickrama,4,0,4,4,175,4,1,0,-,1.0,0,,,0,,field,Sri Lanka,2,Eden Park,2019,01,New Zealand_Sri Lanka_2019-01-11,New Zealand,Sri Lanka,New Zealand,False,144
1,N Dickwella,LH Ferguson,S Samarawickrama,6,0,6,10,169,10,2,0,-,2.0,0,,,0,,field,Sri Lanka,2,Eden Park,2019,01,New Zealand_Sri Lanka_2019-01-11,New Zealand,Sri Lanka,New Zealand,False,144
2,N Dickwella,LH Ferguson,S Samarawickrama,0,0,0,10,169,10,3,0,-,3.0,0,,,0,,field,Sri Lanka,2,Eden Park,2019,01,New Zealand_Sri Lanka_2019-01-11,New Zealand,Sri Lanka,New Zealand,False,144
3,N Dickwella,LH Ferguson,S Samarawickrama,1,0,1,11,168,11,4,0,-,4.0,0,,,0,,field,Sri Lanka,2,Eden Park,2019,01,New Zealand_Sri Lanka_2019-01-11,New Zealand,Sri Lanka,New Zealand,False,144
4,S Samarawickrama,LH Ferguson,N Dickwella,0,0,0,11,168,0,1,1,-,5.0,bowled,S Samarawickrama,,0,,field,Sri Lanka,2,Eden Park,2019,01,New Zealand_Sri Lanka_2019-01-11,New Zealand,Sri Lanka,New Zealand,False,144
5,MDKJ Perera,LH Ferguson,N Dickwella,0,0,0,11,168,0,1,1,-,6.0,0,,,0,,field,Sri Lanka,2,Eden Park,2019,01,New Zealand_Sri Lanka_2019-01-11,New Zealand,Sri Lanka,New Zealand,False,144
6,N Dickwella,TG Southee,MDKJ Perera,1,0,1,12,167,12,5,1,-,1.0,0,,,1,,field,Sri Lanka,2,Eden Park,2019,01,New Zealand_Sri Lanka_2019-01-11,New Zealand,Sri Lanka,New Zealand,False,144
7,MDKJ Perera,TG Southee,N Dickwella,4,0,4,16,163,4,2,1,-,2.0,0,,,1,,field,Sri Lanka,2,Eden Park,2019,01,New Zealand_Sri Lanka_2019-01-11,New Zealand,Sri Lanka,New Zealand,False,144
8,MDKJ Perera,TG Southee,N Dickwella,0,0,0,16,163,4,3,1,-,3.0,0,,,1,,field,Sri Lanka,2,Eden Park,2019,01,New Zealand_Sri Lanka_2019-01-11,New Zealand,Sri Lanka,New Zealand,False,144
9,MDKJ Perera,TG Southee,N Dickwella,2,0,2,18,161,6,4,1,-,4.0,0,,,1,,field,Sri Lanka,2,Eden Park,2019,01,New Zealand_Sri Lanka_2019-01-11,New Zealand,Sri Lanka,New Zealand,False,144
