,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,DA Warner,C Karunaratne,AJ Finch,1,0,1,1,153,1,1,0,-,1.0,0,0,,,field,Australia,2,Dubai International Cricket Stadium,2021,10,Sri Lanka_Australia_2021-10-28,Australia,Australia,Sri Lanka,True,155
1,AJ Finch,C Karunaratne,DA Warner,0,0,0,1,153,0,1,0,-,2.0,0,0,,,field,Australia,2,Dubai International Cricket Stadium,2021,10,Sri Lanka_Australia_2021-10-28,Australia,Australia,Sri Lanka,True,155
2,AJ Finch,C Karunaratne,DA Warner,4,0,4,5,149,4,2,0,-,3.0,0,0,,,field,Australia,2,Dubai International Cricket Stadium,2021,10,Sri Lanka_Australia_2021-10-28,Australia,Australia,Sri Lanka,True,155
3,AJ Finch,C Karunaratne,DA Warner,0,0,0,5,149,4,3,0,-,4.0,0,0,,,field,Australia,2,Dubai International Cricket Stadium,2021,10,Sri Lanka_Australia_2021-10-28,Australia,Australia,Sri Lanka,True,155
4,AJ Finch,C Karunaratne,DA Warner,4,0,4,9,145,8,4,0,-,5.0,0,0,,,field,Australia,2,Dubai International Cricket Stadium,2021,10,Sri Lanka_Australia_2021-10-28,Australia,Australia,Sri Lanka,True,155
5,AJ Finch,C Karunaratne,DA Warner,0,0,0,9,145,8,5,0,-,6.0,0,0,,,field,Australia,2,Dubai International Cricket Stadium,2021,10,Sri Lanka_Australia_2021-10-28,Australia,Australia,Sri Lanka,True,155
6,DA Warner,M Theekshana,AJ Finch,0,0,0,9,145,1,2,0,-,1.0,1,0,,,field,Australia,2,Dubai International Cricket Stadium,2021,10,Sri Lanka_Australia_2021-10-28,Australia,Australia,Sri Lanka,True,155
7,DA Warner,M Theekshana,AJ Finch,4,0,4,13,141,5,3,0,-,2.0,1,0,,,field,Australia,2,Dubai International Cricket Stadium,2021,10,Sri Lanka_Australia_2021-10-28,Australia,Australia,Sri Lanka,True,155
8,DA Warner,M Theekshana,AJ Finch,1,0,1,14,140,6,4,0,-,3.0,1,0,,,field,Australia,2,Dubai International Cricket Stadium,2021,10,Sri Lanka_Australia_2021-10-28,Australia,Australia,Sri Lanka,True,155
9,AJ Finch,M Theekshana,DA Warner,0,0,0,14,140,8,6,0,-,4.0,1,0,,,field,Australia,2,Dubai International Cricket Stadium,2021,10,Sri Lanka_Australia_2021-10-28,Australia,Australia,Sri Lanka,True,155
