,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,RS Bopara,FH Edwards,SM Davies,4,0,4,4,,4,1,0,1,0,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
1,RS Bopara,FH Edwards,SM Davies,0,0,0,4,,4,2,0,2,0,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
2,RS Bopara,FH Edwards,SM Davies,1,0,1,5,,5,3,0,3,0,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
3,SM Davies,FH Edwards,RS Bopara,0,0,0,5,,0,1,0,4,0,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
4,SM Davies,FH Edwards,RS Bopara,4,0,4,9,,4,2,0,5,0,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
5,SM Davies,FH Edwards,RS Bopara,0,0,0,9,,4,3,0,6,0,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
6,RS Bopara,LS Baker,SM Davies,1,0,1,10,,6,4,0,1,1,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
7,SM Davies,LS Baker,RS Bopara,2,0,2,12,,6,4,0,2,1,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
8,SM Davies,LS Baker,RS Bopara,4,0,4,16,,10,5,0,3,1,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
9,SM Davies,LS Baker,RS Bopara,1,0,1,17,,11,6,0,4,1,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
10,RS Bopara,LS Baker,SM Davies,0,0,0,17,,6,5,0,5,1,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
11,RS Bopara,LS Baker,SM Davies,1,0,1,18,,7,6,0,6,1,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
12,RS Bopara,FH Edwards,SM Davies,4,0,4,22,,11,7,0,1,2,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
13,RS Bopara,FH Edwards,SM Davies,0,0,0,22,,11,8,0,2,2,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
14,RS Bopara,FH Edwards,SM Davies,1,0,1,23,,12,9,0,3,2,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
15,SM Davies,FH Edwards,RS Bopara,0,0,0,23,,11,7,0,4,2,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
16,SM Davies,FH Edwards,RS Bopara,1,0,1,24,,12,8,0,5,2,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
17,RS Bopara,FH Edwards,SM Davies,1,0,1,25,,13,10,0,6,2,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
18,RS Bopara,LS Baker,SM Davies,0,0,0,25,,13,11,1,1,3,bowled,RS Bopara,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
19,KP Pietersen,LS Baker,SM Davies,0,0,0,25,,0,1,1,2,3,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
20,KP Pietersen,LS Baker,SM Davies,1,0,1,26,,1,2,1,3,3,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
21,SM Davies,LS Baker,KP Pietersen,0,0,0,26,,12,9,1,4,3,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
22,SM Davies,LS Baker,KP Pietersen,1,0,1,27,,13,10,1,5,3,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
23,KP Pietersen,LS Baker,SM Davies,1,0,1,28,,2,3,1,6,3,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
24,KP Pietersen,DJG Sammy,SM Davies,0,0,0,28,,2,4,1,1,4,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
25,KP Pietersen,DJG Sammy,SM Davies,0,0,0,28,,2,5,1,2,4,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
26,KP Pietersen,DJG Sammy,SM Davies,0,4,4,32,,2,6,1,3,4,0,,,legbyes,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
27,KP Pietersen,DJG Sammy,SM Davies,2,0,2,34,,4,7,1,4,4,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
28,KP Pietersen,DJG Sammy,SM Davies,1,0,1,35,,5,8,1,5,4,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
29,SM Davies,DJG Sammy,KP Pietersen,0,1,1,36,,13,11,1,6,4,0,,,legbyes,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
30,SM Davies,DJ Bravo,KP Pietersen,0,0,0,36,,13,12,1,1,5,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
31,SM Davies,DJ Bravo,KP Pietersen,4,0,4,40,,17,13,1,2,5,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
32,SM Davies,DJ Bravo,KP Pietersen,1,0,1,41,,18,14,1,3,5,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
33,KP Pietersen,DJ Bravo,SM Davies,0,1,1,42,,5,9,1,4,5,0,,,wides,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
34,KP Pietersen,DJ Bravo,SM Davies,1,0,1,43,,6,10,1,5,5,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
35,SM Davies,DJ Bravo,KP Pietersen,0,0,0,43,,18,15,1,6,5,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
36,SM Davies,DJ Bravo,KP Pietersen,4,0,4,47,,22,16,1,7,5,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
37,KP Pietersen,SJ Benn,SM Davies,2,0,2,49,,8,11,1,1,6,0,,,-,field,West Indies,1,"Queen's Park Oval, Port of Spain",2009,03,West Indies_England_2009-03-15,West Indies,England,West Indies,False,121
